case,GT_sub_fat_vol,GT_muscle_vol,JF_sub_fat_vol,JF_vis_fat_vol,JF_muscle_vol,TS_sub_fat_vol,TS_vis_fat_vol,TS_muscle_vol
case_110,3138.9430368206927,1668.685357396961,2899.9176976508247,3461.7184572602127,1451.171652999743,3116.043033875099,3636.410689811688,1233.4359711330133
case_111,632.3516845703125,756.5948486328125,542.5201416015625,2131.1614990234375,710.3851318359375,632.6629638671875,2077.5390625,558.7646484375
case_112,1683.8464533233644,1227.8221655273437,1585.6667136955261,2535.270945110321,1047.0552066993714,1733.7212630653382,2661.8117637634277,894.0055850601196
case_113,1710.1856689453125,1282.612060546875,1537.0916748046875,2071.7366638183594,1101.3780212402344,1713.5549011230469,2357.0337524414062,926.9417724609375
case_114,5466.243568725586,2228.0972352600097,5119.469433364869,5751.021415634155,1883.7419823455812,5160.462035369873,5662.338723754883,1536.1643141174318
case_115,635.9461784362793,647.41135597229,555.620283126831,1205.8489017486572,617.006181716919,574.0177230834961,1259.228422164917,479.5963497161865
case_116,1900.462890625,1102.421875,1776.37890625,1042.28125,979.158203125,1871.8515625,1223.693359375,879.419921875
case_117,1116.767463684082,532.5314559936523,1009.1892242431641,1700.8097457885742,483.3735885620117,1074.8985214233398,1691.603744506836,374.5240249633789
case_118,336.5400695800781,413.04364013671875,265.3140563964844,185.56979370117188,401.3341369628906,229.78756713867188,300.763916015625,311.75408935546875
case_119,1002.5953769683838,744.379186630249,888.866138458252,2232.4973583221436,716.278076171875,949.3301391601562,2258.2876682281494,585.6325626373291
case_120,1176.7948660850525,908.2607018852234,1022.2085606193542,3963.528788986206,833.3921238517761,1161.6144536972047,4091.5556308937075,632.9892239189148
case_121,2813.6346240234375,1815.213041496277,2590.2775227928164,5861.315223426819,1596.138510532379,2770.191107940674,5878.09798444748,1412.2266897010804
case_122,4107.627868652344,1887.1021270751953,3870.1868057250977,4879.655838012695,1662.2734069824219,4069.075584411621,5014.95361328125,1440.749168395996
case_123,341.15967750549316,443.7110900878906,274.7889995574951,372.9010581970215,474.0318775177002,285.64906120300293,464.38446044921875,439.8885726928711
case_124,5084.2529296875,1655.15625,4832.8681640625,9249.873046875,1393.3125,5010.0732421875,9134.38037109375,1211.9765625
case_125,565.7634658813477,724.7233810424805,433.2753448486328,1208.6862182617188,691.8182830810547,496.65186309814453,1331.4477005004883,581.7135391235352
case_126,1045.4473361206055,1049.665168762207,882.3978451538086,615.1775894165039,958.5290313720703,959.6447012329102,803.3885540771485,878.4710568237305
case_127,1352.5551452636719,912.5675354003906,1241.8920593261719,2373.2594604492188,830.0646057128906,1347.5371398925781,2433.4087829589844,651.4854125976562
case_128,511.3001403808594,614.7847595214844,404.3894348144531,193.45028686523438,584.6421203613281,422.3454895019531,278.2694091796875,527.3602294921875
case_129,1449.4630075073242,927.5825741577148,1252.198948059082,361.2225958251953,815.7225207519532,1385.6901419067383,583.2292825317382,710.6677935791016
case_130,2648.027904510498,1441.8557109832764,2360.937297821045,3569.0125980377197,1258.4496059417725,2425.2048625946045,3764.8034019470215,1020.813663482666
case_131,2603.7820434570312,1171.89208984375,2424.4791564941406,5071.243377685547,1099.0919494628906,2523.33447265625,5032.806823730469,901.2557678222656
case_132,2641.052921085358,1323.0854637908935,2464.8806479263308,3153.2935353469848,1204.9934916496277,2481.3333361244204,3250.4710312080383,996.979711341858
case_133,598.83837890625,487.62652587890625,546.7055053710938,1052.5525817871094,443.59661865234375,581.8612060546875,1185.0575866699219,346.286865234375
case_134,2939.5455895996092,1746.6102636718751,2707.8778125,2374.8006115722656,1551.8396899414063,2896.6400244140627,2581.6435961914062,1373.537889404297
case_135,4908.156394958496,2365.3554916381836,4630.136489868164,5933.690071105957,2038.5074615478516,4904.465675354004,5874.056816101074,1782.3028564453125
case_136,584.3478812789427,615.0158102903484,496.4657660600168,1863.3258834762485,578.4497322198198,574.2669080037078,1872.9329256451256,459.7529222275192
case_137,1042.3781433105469,1006.962890625,910.795166015625,1130.7864990234375,890.0557250976562,1016.4797973632812,1343.2261047363281,764.5437927246094
case_138,1725.0884239634288,850.6812595053768,1594.8380998146597,1508.4786606444159,801.8428045318859,1674.0247095331601,1726.3731098353828,662.2759588315455
case_139,565.9478815872245,485.50207957191884,512.0032060792335,1733.0325676968623,447.1288329114373,560.6401031728822,1815.6516062815592,340.817052517312
case_140,2728.0430342028712,1174.7258440568135,2614.918622197017,5761.981836154907,1038.199600041788,2777.2050010949683,5767.87896604178,795.06104462224
