case,dice_fat,dice_muscle
case_640,0.9211473724956286,0.8693217875836348
case_641,0.912265707886361,0.8754037765592748
case_642,0.8477503834494584,0.8586946848670141
case_643,0.6954589407914311,0.843318880223997
case_644,0.9241408634749873,0.8683599582286893
case_645,0.9101899624765478,0.8473071024021464
case_646,0.8845635094775567,0.877430249162929
case_647,0.8967356437096862,0.876228146823994
case_648,0.8277551831692251,0.8426336530105585
case_649,0.8900545069769886,0.8880808735829174
case_650,0.882365587396874,0.8485995288134326
case_651,0.8776295131099532,0.8785757500145269
case_652,0.8631286497404,0.7895747866400078
case_653,0.91146077263328,0.8578642317231534
case_654,0.8668262574747194,0.8569208037558007
case_655,0.886641823891659,0.8709081800615472
case_656,0.4581214645365823,0.8731855339694885
case_657,0.9079824573313963,0.8625385436161584
case_658,0.8798359549156742,0.8725209033870573
case_659,0.9194949520411548,0.889059200668092
case_660,0.8875540857415131,0.8646022495515984
case_661,0.9112106694605271,0.8344347238986359
case_662,0.8822538529158312,0.8339179496151155
case_663,0.9307897509658645,0.8813550610527174
case_664,0.9409072171702019,0.8318510627617863
case_665,0.9314575327601695,0.8874909298060428
case_666,0.921064158837149,0.8660075299775366
case_667,0.9174978861292856,0.90602192400673
case_668,0.9245941743299644,0.8585473202278218
case_669,0.9099929794422742,0.8410356186064564
case_670,0.9241499805685337,0.8759100004124294
case_671,0.9272605884295255,0.8792624689649778
case_672,0.8951619232278466,0.862847937270931
case_673,0.9384765997566971,0.8512180947070997
case_674,0.8547887741233605,0.8855920259564234
case_675,0.9022244813692418,0.8777646587851362
case_676,0.9224943877605977,0.8557183760439853
case_677,0.921847144387896,0.880967912937728
case_678,0.90415150032751,0.8726911972554089
case_679,0.9242649998568336,0.87115714991724
case_680,0.4096882683774694,0.8426963967207551
case_681,0.8767056530214425,0.8600442858714805
case_682,0.7252244114659377,0.8724588148095642
case_683,0.7544749480865861,0.8539650227889589
case_684,0.9399688135058911,0.8491070294732225
case_685,0.9165500682781337,0.8703256405241541
case_686,0.8921950240019755,0.8926430216235279
case_687,0.896288634185832,0.8651270556406444
case_688,0.8844932355231802,0.8890439593055933
case_689,0.9219951088557731,0.8898998569384835
case_690,0.9009425989473394,0.8640282096944245
case_691,0.8339678170231897,0.8651331763883497
case_692,0.8938762286007349,0.8875904539141876
case_693,0.9029151095317693,0.8507970660701918
case_694,0.6782968339269534,0.8690726219125882
case_695,0.9142493380980627,0.8694148463364028
case_696,0.8815875007387002,0.8881198376163734
case_697,0.9208356874344897,0.8600643949557285
case_698,0.924374868629368,0.8734794309313492
case_699,0.9266418284353798,0.8747372168723722
case_700,0.921575213865778,0.8637363765902001
case_701,0.8552913070615328,0.83230393966858
case_702,0.8854721136864213,0.8460924561811056
case_703,0.8760961789020286,0.8608558406872636
case_704,0.8417768528789114,0.8501415704137663
case_705,0.9432556968344475,0.8516541470219797
case_706,0.870066556529575,0.9009536436285436
case_707,0.884946848960093,0.8671646177701655
case_708,0.8910972208255488,0.889922388767107
case_709,0.9405443321429755,0.8942357611159144
case_710,0.8883473010204571,0.8614880110713319
case_711,0.9259782378724395,0.8756981273759797
case_712,0.8980712717916445,0.9034399962969493
case_713,0.9021849262221052,0.7992175819234444
case_714,0.9145171654692364,0.8962564348836897
case_715,0.8900950229081622,0.8847935238861945
case_716,0.8841960975958616,0.8292852100464579
case_717,0.9014501454538355,0.865434342963068
case_718,0.8428609159893047,0.7921908822204398
case_719,0.853614809939438,0.8535706370097793
case_720,0.9124217861810676,0.8645583498937847
case_721,0.9194051980238203,0.8787200726339149
case_722,0.7456689579373159,0.8553812122940665
case_723,0.891778483297908,0.8966614078134368
case_724,0.9146490625599246,0.8623387759476937
case_725,0.9022175503547029,0.8632805433876602
case_726,0.8886234427589904,0.8741006440436441
case_727,0.918215514556765,0.8610893186970676
case_728,0.8771995220709372,0.8692336647950061
case_729,0.8842967210931092,0.8746021383210534
case_730,0.7947217488667482,0.8702840204168297
case_731,0.8710174331884784,0.8480349539118149
case_732,0.7835790540073831,0.8913118152563005
case_733,0.8467643612453924,0.884528177607384
case_734,0.8868001275751931,0.8552070039658035
case_735,0.9397774807123402,0.8660333887114356
case_736,0.865558156160694,0.8844208262246327
case_737,0.8986338474592174,0.8998816550823275
case_738,0.6737998719209709,0.8505366499795469
case_739,0.8256752580204761,0.8850900300848663
case_740,0.8152544584602001,0.8726542999099791
case_741,0.9216670691185119,0.858574348193797
case_742,0.9438242222319265,0.8506477499373539
case_743,0.7853867128153015,0.8801055527203475
case_744,0.9169949152194119,0.8702984060873398
case_745,0.9235238690332408,0.8903183662835749
case_746,0.910069158993235,0.8978941288977083
case_747,0.8538722111902816,0.8679021513838242
case_748,0.8965185915617991,0.8631161681709804
case_749,0.8666853085664344,0.8838877245232764
case_750,0.8636314997600487,0.8719329660365042
case_751,0.6689604459873113,0.9009862009163964
case_752,0.8679657892377368,0.8845011282040183
case_753,0.7805304465391274,0.9050496298072832
case_754,0.7514159557990614,0.9184322072374753
case_755,0.8132060329008335,0.8966145816539517
case_756,0.8020208187613597,0.8755097914679748
case_757,0.756522369414042,0.9089993725730328
case_758,0.8519569797095021,0.8866749334832454
case_759,0.8913133411077725,0.8685510837605113
case_760,0.697695912599904,0.8558822153889324
case_761,0.7077041507574825,0.9067702457342995
case_762,0.8153028110088424,0.8868087043049441
case_763,0.8281607211863232,0.8952856013139485
case_764,0.8351409571977148,0.8894222188527141
case_765,0.7761859021597896,0.8062823549564248
case_766,0.863447561801012,0.8913555923873033
case_767,0.7145338816899354,0.864984896164715
case_768,0.7714581923425823,0.8981461678344771
case_769,0.7782503748878123,0.8752754601770123
case_770,0.7788193126871475,0.8786656920184766
case_771,0.7854671063158258,0.8645768925399739
case_772,0.4129391876456344,0.8020191502962167
case_773,0.7548390795715436,0.9197861077360994
case_774,0.8222673350202526,0.926034719322317
case_775,0.8478739590979578,0.8930784159749879
case_776,0.4995318804132887,0.8763744571195674
case_777,0.5269450048241382,0.853816518459891
case_778,0.8313737479346173,0.8821049045969952
case_779,0.745065389941638,0.880398231854557
case_780,0.8814311286044957,0.8687376742792446
case_781,0.7011353202152217,0.8982360485504867
case_782,0.8444977215469487,0.8785908124308366
case_783,0.830577465320272,0.8882231664940521
case_784,0.6430295356980356,0.889840120940034
case_785,0.8736999901286867,0.9129499946608614
case_786,0.8827865796091934,0.8849520134629874
case_787,0.8235713014064447,0.9160232621349818
case_788,0.7552913904010635,0.9184172234402208
case_789,0.8533043399050471,0.8872176431820837
case_790,0.7717112925253665,0.9147506234727116
case_791,0.8555491266170224,0.8808982421591086
case_792,0.8168283927069191,0.8632087488381167
case_793,0.8779968974720591,0.910595770714918
case_794,0.8098566527209581,0.8485039063285805
case_795,0.743283597045885,0.8977960339880748
case_796,0.8553020084549208,0.8999328895872387
case_797,0.8726166934983913,0.8695359086490912
case_798,0.5957119803273649,0.9212385868300367
case_799,0.7052576120352837,0.9182318252548609
case_800,0.7340754197632811,0.9126646727984251
case_801,0.7425993162770659,0.9272420934113437
case_802,0.833970774785614,0.899574814198751
case_803,0.7189704188347983,0.8445513777278932
case_804,0.7529145501001807,0.903175476911309
case_805,0.8780307749094516,0.8925093576786529
case_806,0.824627853437298,0.9025204456440125
case_807,0.8682585658637806,0.8793445911613512
case_808,0.8476989461269261,0.8940960111611389
case_809,0.7952220882294112,0.860025407579928
case_810,0.8159142664189944,0.8777632339288522
case_811,0.7743577657317935,0.9069256915085171
case_812,0.8282509065401176,0.9028385080291506
case_813,0.6743154352149304,0.8324768373898364
case_814,0.8667433952871272,0.8517817670520951
case_815,0.7208836514467414,0.8872907008007366
case_816,0.8501082554829398,0.8732226934144653
case_817,0.8639602922130754,0.879934951390884
case_818,0.441642066883535,0.8596954971272942
case_819,0.7934136383574586,0.9017646125048248
case_820,0.8113010828160031,0.9028837037918421
case_821,0.906340696637995,0.8779149722872435
case_822,0.7616027465613066,0.8828239994813415
case_823,0.9183701250085078,0.9116642028567798
case_824,0.7742065992888765,0.8822755929709545
case_825,0.7851350178612859,0.8830391811022831
case_826,0.6900327827949239,0.8792129996213034
case_827,0.7802513057418433,0.8813717177482416
case_828,0.35851665476635725,0.8739618777549324
case_829,0.8607376489946623,0.910998798035734
case_830,0.8770396714509505,0.8795462458680261
case_831,0.8968716078786793,0.8796681724651735
case_832,0.8326428418574792,0.88228445620266
case_833,0.6668927898565248,0.8844437071920519
case_834,0.7978366538646183,0.8846212150268389
case_835,0.7848233145398237,0.8999087801994308
case_836,0.8161412029496253,0.8826792177998499
case_837,0.9030681782770069,0.8319433390841742
case_838,0.7798074641960818,0.8889987574487774
case_839,0.8433828356753775,0.8699461199930636
case_840,0.7797632896007862,0.8755289102114695
case_841,0.824552086406683,0.9084216174602691
case_842,0.292093127882128,0.8877479225998673
case_843,0.8257938333249065,0.9048353835768709
case_844,0.623237391339182,0.8909154980277442
case_845,0.823512039510536,0.9238007691177991
case_846,0.8383733954533181,0.8899837223846041
case_847,0.7809622751769366,0.9030764970077906
case_848,0.7369534990261506,0.9175764597208208
case_849,0.7689286182295304,0.8839554705717012
case_850,0.883000600905428,0.8808073969006266
case_851,0.8967435741379416,0.8570571133071699
case_852,0.7885349981805134,0.8859547034391444
case_853,0.6987063467151091,0.9096704840777923
case_854,0.8051675503125024,0.8444227570755041
case_855,0.9269747520811863,0.8513086875830577
case_856,0.7942499403330334,0.8803287151602893
case_857,0.9073412863361664,0.854006002622847
case_858,0.8702372749769518,0.90620102517274
case_859,0.8737914912616787,0.8590312501024621
case_860,0.8262086493658037,0.8937565128234912
case_861,0.8804498406696439,0.8729901331753267
case_862,0.715289947115932,0.8958847421579803
case_863,0.7164292686904193,0.8830565171063406
case_864,0.8116823890345254,0.8833932332562853
case_865,0.8859133427545492,0.8553937208413427
case_866,0.4636911647057025,0.8875307981898657
case_867,0.8888670152268884,0.9030101273738665
case_868,0.8539744789236183,0.9177432852789313
case_869,0.7705846014634613,0.8742898856354936
case_870,0.3352449340253281,0.8044855254456282
case_871,0.502898783983234,0.8879266616450495
case_872,0.8688629380367907,0.8883496381408496
case_873,0.8372899167901874,0.8903490668350087
case_874,0.7741728316656469,0.9158744687865202
case_875,0.6280099920707315,0.8784788679363685
case_876,0.7712742215997415,0.9122214978716877
case_877,0.8330461797772419,0.9153288979860639
case_878,0.7038009324166383,0.9231884419746497
case_879,0.7565079021111246,0.8866780577069973
case_880,0.8641343752517522,0.8906388977529315
case_881,0.8424956717172261,0.8865726371657983
case_882,0.8643807342563968,0.8917280685627006
case_883,0.9056709420051461,0.8837123825666614
case_884,0.7118960544703119,0.9096230830272007
case_885,0.8601278206447567,0.8999166075258214
case_886,0.8661172027671044,0.8639377134411527
case_887,0.8300754869538132,0.9144820487982079
case_888,0.9032005426860984,0.8725010034949561
case_889,0.829792353432671,0.8900502288872186
case_890,0.8427012428215346,0.8920433133180916
case_891,0.8375782862769628,0.8456814064578844
case_892,0.8182063429232712,0.8583720034853797
case_893,0.8164196123147093,0.9067008773472387
case_894,0.7996321638028604,0.8891502618517712
case_895,0.7578359314738256,0.9036627494795594
case_896,0.870480461942128,0.8822074358106838
case_897,0.8673308193385019,0.9092913719650908
case_898,0.615720063106904,0.8934934909982132
case_899,0.8817059985833053,0.9081629053141085
